post_id,title,author,created_utc,cleaned_text,keywords,image_text,doc_embedding,cluster
1ifbpqk,"With generative AI, MIT chemists quickly calculate 3D genomic structures | A new approach, which takes minutes rather than days, predicts how a specific DNA sequence will arrange itself in the cell nucleus.",M**********,2025-02-01 17:42:57,"With generative AI, MIT chemists quickly calculate 3D genomic structures A new approach, which takes minutes rather than days, predicts how a specific DNA sequence will arrange itself in the cell nucleus.","['generative', ' chemists', ' quickly', ' calculate', ' genomic', ' structures', ' approach', ' takes', ' minutes', ' rather', ' days', ' predicts', ' specific', ' sequence', ' arrange', ' cell', ' nucleus']",,"[ 8.84634443e-04  5.19555807e-03  3.74419126e-03  2.06390955e-03
  5.72347594e-03 -1.96583496e-04  1.96909555e-03 -1.64482306e-04
 -3.59454216e-03  1.63137482e-03  3.50459050e-05 -4.91535990e-03
 -1.59765757e-03 -3.27177555e-03 -6.89776905e-04  1.48598640e-03
 -3.49500822e-03 -6.10857678e-04  2.11816817e-03 -5.12198824e-03
  3.00176907e-03 -4.30947356e-03 -3.01682530e-03 -2.11110152e-03
  5.50999213e-03 -4.05692757e-04 -1.80110312e-03 -3.93643597e-04
  2.93289777e-03 -2.32068123e-03  2.19222438e-03  1.21116696e-03
  2.05016858e-03  8.57982133e-03  3.59214516e-03 -2.44437717e-03
 -3.66413384e-03 -6.61498343e-04 -3.54766403e-03  8.15063904e-05
  8.42418242e-03 -1.76149444e-03  2.97206221e-03 -7.67018972e-03
 -9.83566162e-04  3.18508781e-03  2.81742454e-04 -3.32919229e-03
  1.98772387e-03  7.54217384e-04 -1.76706759e-03 -4.55680303e-03
  5.71577949e-03  6.82183949e-04 -3.54591408e-03 -9.11176903e-04
  4.54028574e-04 -5.38002816e-04 -5.58460411e-03  2.27594492e-03
  5.62607916e-03  1.63977209e-03 -3.45173199e-03 -6.49313559e-04
 -6.84749801e-03 -1.38993171e-04  3.87983490e-03 -4.22370713e-03
 -5.53251430e-03  1.89860037e-03 -5.51489554e-03 -2.36125384e-03
  4.96191671e-03 -3.77169880e-03  4.04328515e-04 -1.42884813e-03
  4.56264568e-03  2.29514600e-03 -4.68986854e-03 -3.14204209e-03
  2.63152597e-03  3.09848052e-04 -4.44016041e-04  3.17979767e-03
 -1.78454269e-03 -6.85277104e-04 -5.62973600e-03  3.48819443e-03
 -1.63598789e-03  6.02152850e-03  3.66446492e-03  2.63121794e-03
  2.00199010e-03  6.80075353e-03  2.10965634e-03  3.47616733e-03
 -4.03096713e-03 -5.56131499e-03  8.01824557e-04  8.31579207e-04]",0
1ifbrs3,"To help AIs understand the world, researchers put them in a robot",M**********,2025-02-01 17:45:29,"To help AIs understand the world, researchers put them in a robot","['help', ' understand', ' world', ' researchers', ' robot']",,"[-2.19669892e-03 -4.18071495e-03 -5.25480323e-03  7.51743268e-04
  1.69506634e-03 -5.69167500e-03 -3.61893151e-04 -3.85338347e-03
  2.42072251e-03 -3.33874580e-03  2.78199022e-03  3.07866419e-03
 -3.35465977e-03  4.29774029e-03 -4.44422767e-04  2.66809901e-03
  4.46949713e-03  3.13059543e-03 -3.11060217e-06  3.07611097e-03
  1.50855852e-03 -2.25642556e-03  2.50994787e-03  6.37164630e-04
  5.10039134e-03 -4.40058159e-03 -7.60016730e-04  1.43202778e-03
  2.64416356e-03  1.59660855e-03  3.21856304e-03  1.47404883e-03
  2.15843529e-03 -1.84583047e-03  1.02335704e-03  1.79863919e-03
 -4.84144641e-03  3.45653133e-03 -3.85354622e-03 -3.96253821e-03
 -1.87064556e-03  2.25103809e-03  1.03596423e-03 -6.41767576e-04
  5.91337390e-04  2.80743605e-03  6.03242697e-05  1.55001110e-03
 -1.21913978e-03 -2.82230834e-03  3.28582851e-03 -3.89513467e-03
  3.14184302e-03  3.97911202e-03  2.40340317e-03  6.76245181e-05
 -4.40120202e-04 -4.69191931e-03  2.22531220e-04 -6.69257715e-04
  1.85329944e-03  2.06371769e-03 -7.42308621e-04 -2.96118762e-03
  5.68147516e-04 -3.15856747e-03 -4.54161875e-03  3.50857130e-03
 -1.55577855e-03  3.17984913e-03 -2.11371435e-03  4.87878424e-04
 -1.12622068e-03  2.97665456e-03  3.19378008e-03  2.31242529e-03
  2.07390520e-03 -3.01927590e-04  3.37679288e-03  1.75087200e-03
  3.87711846e-03 -8.03004135e-04  3.79215484e-03  2.16075976e-04
 -4.75560781e-03 -5.57231950e-04 -3.33407917e-03  3.52316629e-03
 -2.17800611e-03  2.25160061e-03  2.62360508e-03  1.75990735e-03
 -1.37736031e-03  1.39493169e-03  4.13836725e-03 -3.61496094e-03
 -2.18282174e-03 -5.52152516e-03 -3.61790677e-04 -4.05826932e-03]",1
1ifjckb,"Artificial gills unlock long-range underwater robots | What's good for fish may be good for robots, too, as researchers from the Helmholtz-Zentrum Hereon have developed an artificial gill that can extract oxygen from seawater to run fuel cells to power robotic sea gliders on long missions.",c********,2025-02-01 23:21:05,"Artificial gills unlock longrange underwater robots What's good for fish may be good for robots, too, as researchers from the HelmholtzZentrum Hereon have developed an artificial gill that can extract oxygen from seawater to run fuel cells to power robotic sea gliders on long missions.","['artificial', ' gills', ' unlock', ' longrange', ' underwater', ' robots', ' good', ' fish', ' researchers', ' helmholtzzentrum', ' hereon', ' developed', ' gill', ' extract', ' oxygen', ' seawater', ' fuel', ' cells', ' power', ' robotic', ' gliders', ' long', ' missions']",,"[-6.98846474e-04 -1.23028434e-03 -3.07026086e-04 -6.95744669e-03
 -6.03238237e-04 -9.97292157e-03  4.76982631e-03  1.41313463e-03
 -3.08165699e-03  2.23821215e-03 -8.96662660e-03 -5.47476299e-03
  3.47564695e-03  2.44553597e-03 -5.93063701e-03 -4.26377263e-03
  5.01660770e-03 -2.47724331e-03  4.21082368e-03  1.97287736e-05
  2.93553923e-04 -1.40010274e-03  2.20167311e-03  7.31410168e-04
  2.31828075e-03  1.91670714e-03 -6.37312327e-03 -6.12716982e-03
  4.28634841e-04  1.39937468e-03  3.75187048e-03  5.26540168e-03
  5.50218532e-03  1.03547275e-02  6.49468461e-03  8.14259704e-03
 -3.10798548e-03 -6.70780474e-03 -7.90964870e-04 -1.24404312e-03
  1.26542628e-03  7.67463935e-04  5.77892410e-03 -7.61573482e-03
  1.26879942e-03  6.42880891e-03 -2.72754987e-04 -3.96517478e-03
 -2.19781138e-03  1.55374000e-03 -1.90470263e-03 -1.47864013e-03
  5.00155473e-03 -2.21282523e-03  1.14159286e-03 -1.63633644e-03
  4.17088624e-03  3.94446589e-03 -6.85077580e-03  3.75978439e-03
 -3.18881567e-03  7.39002181e-03  3.53075610e-03  4.75508813e-03
 -6.30380120e-04  7.12933857e-03 -2.81621562e-03 -1.79117254e-03
  6.98881282e-04  6.47898996e-04 -2.44273851e-03  2.44454900e-03
  5.57747576e-03 -3.04392270e-05  6.25097519e-03  4.00154712e-03
  2.60171969e-03  1.90767774e-03  3.12035484e-03  4.29026689e-03
 -3.13520140e-04 -2.70843040e-04 -5.25738345e-03  5.16833039e-03
  1.28520443e-03  1.85313157e-03 -3.58354812e-03  1.60133780e-03
  6.39460981e-03 -2.36495701e-03  2.78267288e-03 -2.29455973e-03
 -3.02766799e-03  6.37662015e-04  7.88242964e-04 -2.39464268e-03
 -2.53975834e-03 -9.50997788e-03  1.20168785e-03 -1.67601299e-03]",0
1ifwso4,"""Injectable bone"" gel may be a radically better treatment for osteoporosis",A***************,2025-02-02 13:04:37,Injectable bone gel may be a radically better treatment for osteoporosis,"['injectable', ' bone', ' radically', ' better', ' treatment', ' osteoporosis']",,"[-3.08431743e-04 -1.63322419e-03 -2.17975443e-03 -3.58716678e-03
  4.50511370e-03 -4.50111693e-03 -3.28472559e-03  1.93223706e-03
 -1.44434569e-03  7.84242176e-04  9.02210712e-04 -1.55364536e-03
 -4.62881150e-03 -4.28041769e-03 -2.97457492e-03 -3.79891950e-03
  1.18413125e-03 -4.77904361e-03  4.45753481e-04  1.26518984e-03
 -2.33987276e-03 -3.70681542e-03  3.13146994e-03 -1.50348269e-03
  4.99179587e-03  3.49968695e-03 -6.37952052e-03 -5.03804488e-03
  3.74940340e-03  3.81564093e-03  4.95659770e-04 -3.22796847e-03
  7.13649555e-04  5.32890204e-03 -1.13663101e-03  5.55879530e-03
  4.34172049e-04  2.20230361e-03  3.77833494e-03 -4.49950760e-03
  4.83384728e-03 -2.88300752e-03  2.47309729e-03 -1.08134793e-03
  3.33919865e-03  2.57206336e-03 -4.15442744e-03 -5.31227514e-03
 -1.42255367e-03  4.17517172e-03  2.77874037e-03  4.02490748e-03
  2.14893208e-03  4.32058377e-03  3.51536716e-03  3.39187798e-03
  1.75646928e-04  1.69815437e-03 -5.91417123e-03  2.59239576e-03
 -9.50144822e-05  4.34004981e-03 -1.03902281e-03 -1.99083984e-03
 -9.78448428e-04 -5.55661914e-04 -1.78545399e-03 -6.43289677e-05
  2.83065275e-03  2.02411879e-03 -4.70879348e-03  1.65768713e-03
 -1.98804680e-03 -4.62684780e-03  6.54263713e-05  4.41253884e-03
  3.25714028e-03 -2.67803157e-03 -1.36381632e-03 -2.55021942e-03
  2.27716030e-03  3.41710914e-03 -3.29967286e-03  5.53386845e-03
 -7.16569950e-04 -2.83155730e-03 -2.71372800e-03  1.16729003e-03
  4.09673620e-03 -3.38989496e-03 -2.71841185e-03  1.80827756e-03
  3.24721076e-03 -3.26645118e-03 -5.95604361e-04 -6.51766779e-04
 -1.12447934e-03 -3.30066495e-03 -4.14594542e-03 -4.12628241e-03]",1
1ifxpr4,World's only 12 rotor turbo Y-config rotary engine could make 5k hp,c********,2025-02-02 13:56:11,World's only 12 rotor turbo Yconfig rotary engine could make 5k hp,"['world', ' rotor', ' turbo', ' yconfig', ' rotary', ' engine', ' could', ' make']",,"[-2.86445429e-04  4.53761965e-03 -3.06943723e-04 -4.07048920e-03
 -3.68481106e-03 -4.19313175e-04 -3.10577312e-03  1.42412959e-03
 -1.38207886e-03  2.03655381e-03  9.97426920e-04 -3.58436326e-03
 -2.69099492e-05 -2.75109633e-04 -1.13782426e-03 -7.16550130e-05
  4.02774720e-04 -1.01229933e-03  1.64065295e-05 -6.09041774e-04
 -9.84691083e-04 -3.00633232e-03 -4.22466313e-03  4.07766784e-03
 -3.89071996e-04  1.53290108e-03  5.00470109e-04 -4.21694526e-03
  1.30126299e-03 -1.27880485e-03  4.90390183e-03 -9.34667652e-04
 -8.76599632e-04 -8.03546282e-04  2.21492490e-03 -1.16140628e-03
 -5.46596311e-05 -5.99980727e-03 -1.38901023e-03 -4.66539292e-03
  4.88354778e-03  1.24959959e-04 -2.68906285e-03 -1.87102531e-03
  8.38260574e-04 -2.34823534e-03 -3.54857510e-03  3.19511280e-03
  2.01861467e-03  2.05301354e-03 -4.67022401e-05  2.40549957e-03
  2.59369845e-03  3.95914912e-03 -2.73998640e-03  4.61725472e-03
 -3.68404016e-03 -2.53641512e-03 -5.59668802e-03 -2.43843487e-03
 -3.59677360e-03  5.02690487e-03  3.36811965e-04  1.82839017e-03
 -1.79821998e-03  1.73505221e-03 -4.73644724e-03  1.82929880e-03
 -6.06667809e-03 -2.80494126e-03 -2.12366460e-03  3.55072506e-03
  1.05633808e-03 -8.94116529e-04  5.91491722e-03 -6.06338144e-04
  5.63576934e-04  4.92173200e-03 -1.66271976e-03 -1.83023512e-03
  3.86706297e-03 -9.55069263e-04  4.66948375e-04  6.30354974e-03
 -1.22331272e-04  2.94368132e-04  3.15769925e-03  4.67403606e-03
  2.54262378e-03 -3.42323241e-04  6.00500964e-04 -3.29918065e-03
 -4.66780923e-03 -1.82652578e-03 -1.04008439e-04  6.28939655e-04
  4.92434297e-03 -6.78688171e-04 -1.08250929e-03 -1.70448364e-03]",1
1ig488v,"Researchers used AI to build nanomaterials lighter and stronger than titanium | ""This can ultimately help reduce the high carbon footprint of flying""",c********,2025-02-02 18:42:49,Researchers used AI to build nanomaterials lighter and stronger than titanium This can ultimately help reduce the high carbon footprint of flying,"['researchers', ' used', ' build', ' nanomaterials', ' lighter', ' stronger', ' titanium', ' ultimately', ' help', ' reduce', ' high', ' carbon', ' footprint', ' flying']",,"[-1.91395672e-03  2.07178574e-03  1.00839674e-03  1.91441330e-03
  4.14035330e-03 -1.76401983e-03  3.43941874e-03 -1.15082215e-03
 -6.39171805e-03 -1.33638014e-03 -7.34670460e-03 -6.51772181e-03
 -2.82270997e-03  2.94872001e-03  1.03636202e-03 -2.16813385e-03
  5.17212262e-04  1.42419839e-03 -3.92136397e-03 -4.09405539e-03
  3.98768252e-03  2.32059439e-03 -3.66743887e-03  5.21439454e-03
  3.45791434e-03 -8.55270991e-05 -2.72462820e-03 -4.11313260e-03
 -5.81786095e-04  8.55019462e-05  4.46339929e-03  2.11181541e-05
 -1.38636201e-03  6.77538477e-03  5.43996925e-03 -1.37766311e-03
 -6.40924918e-05 -4.87913564e-03 -3.19396588e-03 -4.72216029e-03
 -1.81228947e-03 -1.82616554e-04 -9.16055636e-04 -5.17517934e-03
  4.98920679e-03 -2.20302306e-03 -1.75410591e-03  1.65236602e-03
 -3.29562137e-03  6.46942016e-03 -1.31618301e-03 -2.93571549e-03
 -7.85656041e-04  8.12266138e-04 -3.76136065e-03  4.88857599e-03
  2.63116416e-03  1.85287790e-03  1.97307370e-03  4.51800181e-03
  6.21435605e-03 -7.60258117e-04  2.84816069e-03 -3.01291770e-03
  3.45525891e-03  1.32381031e-03 -3.79744614e-03  4.94228210e-03
  1.99617725e-03 -4.94114764e-04 -1.72374770e-03  1.53897578e-04
 -2.15805275e-03  7.57031201e-04  3.22517287e-03 -4.02151560e-03
 -3.76445940e-03 -2.77464651e-03  3.99391254e-04  3.50283482e-03
  3.29350517e-03  3.66402743e-03 -2.08133180e-03  1.81873061e-03
  1.61521928e-03  3.44366697e-03 -4.49503446e-03  1.77372096e-03
  4.71628387e-04 -1.35777739e-03 -2.98888899e-05 -1.79272180e-03
 -5.13028167e-03  4.04529506e-03  1.61631394e-03 -2.54214881e-03
 -4.00685892e-03  1.60373235e-03 -2.15647556e-03  1.47506862e-03]",1
1igomet,Sweat sensors track health in real-time with printed nanoparticle ink | Caltech just manufactured a wearable sweat sensor that “inkjet prints” biomarkers to better monitor the human body.,c********,2025-02-03 13:05:56,Sweat sensors track health in realtime with printed nanoparticle ink Caltech just manufactured a wearable sweat sensor that inkjet prints biomarkers to better monitor the human body.,"['sweat', ' sensors', ' track', ' health', ' realtime', ' printed', ' nanoparticle', ' caltech', ' manufactured', ' wearable', ' sensor', ' inkjet', ' prints', ' biomarkers', ' better', ' monitor', ' human', ' body']",,"[-4.11350466e-03  2.33687228e-03  1.45463750e-03 -5.41121291e-04
  5.35401143e-03 -2.56875437e-03  2.72515835e-03  8.31973460e-03
  5.96810598e-04 -3.39808641e-03 -2.81759398e-03 -1.72984888e-04
  3.42649431e-03 -1.76324719e-03 -1.36985676e-03 -5.49135823e-03
  7.22251600e-03 -8.56118836e-03  4.81031276e-03  5.47080126e-04
  4.11718991e-03 -1.53136475e-03 -2.01517181e-03 -3.76652752e-04
 -3.16597824e-03 -2.65206909e-03 -4.79798391e-03 -6.29568426e-03
 -4.58647264e-03 -1.70177757e-03  5.73706813e-03  6.33264426e-03
 -2.89557967e-03  3.77499429e-03  2.55841506e-03 -1.58424536e-03
  1.79314602e-03 -2.56044674e-03  1.15988741e-03 -2.63991905e-03
  7.20884977e-03  2.52008345e-03  5.38180291e-04 -6.92243502e-03
  1.13471725e-03 -2.25692312e-03  5.17554488e-03 -6.81549369e-04
 -3.82917555e-04  3.78539856e-03 -3.89445550e-03 -2.85286549e-03
  3.90705187e-03  4.13375162e-03 -9.45228909e-04  5.66067966e-03
 -3.29074077e-03 -5.06852346e-04 -4.62694094e-03 -4.71557461e-04
  4.61024418e-03  3.03118373e-03  2.66672950e-03  5.69839263e-03
 -6.02689385e-03 -8.30347650e-04 -3.40181449e-03  4.07133158e-03
 -7.69301271e-03  4.07218328e-03 -7.55473226e-03  3.13328998e-03
  6.29430218e-03  3.03084753e-03  3.46162822e-03  8.72436271e-04
 -4.54806257e-03  1.36251037e-03 -4.11177427e-03 -1.16572874e-05
 -2.84349639e-03  2.54201307e-03 -4.75100445e-04  3.96531029e-03
  8.80647276e-04  2.82268669e-03 -7.09463566e-05  2.07001949e-03
 -2.14862381e-03 -8.28046293e-04  2.46998505e-03 -4.28089406e-03
  4.99384245e-04  4.25036624e-03  3.61477328e-03  6.04338432e-03
  3.89649509e-03 -1.21283648e-03 -1.64483488e-03 -2.03100382e-03]",0
1igp32i,Groovy gecko toes may bring us ice-slip-proof shoes,A***************,2025-02-03 13:30:05,Groovy gecko toes may bring us iceslipproof shoes,"['groovy', ' gecko', ' toes', ' bring', ' iceslipproof', ' shoes']",,"[-5.12394938e-04  2.09432282e-03 -4.93890746e-03 -3.57226381e-04
  1.14296759e-04 -2.70396518e-03  2.30324361e-03 -3.54315876e-03
 -1.88362296e-03 -3.55747202e-03  8.41515895e-04  3.30472179e-03
 -4.17333655e-03  2.14579748e-03 -4.64598183e-03  1.95977208e-03
 -3.08447913e-03 -3.56273050e-03 -1.29960928e-04 -3.88705434e-04
  4.32076724e-03 -3.23108188e-03  5.03689004e-03  5.65189449e-03
  3.00757191e-03  4.37804917e-03 -3.03965877e-03  3.21081537e-03
 -4.12847567e-03 -4.40580770e-03 -3.65107227e-03  3.28970258e-03
  3.90369794e-04  7.09109101e-03 -2.70070601e-03  3.05903959e-03
  2.29796977e-03  6.92607020e-04  3.59992497e-03 -3.10946978e-03
  3.26353242e-03  3.12627736e-03  4.57360316e-03 -3.95351119e-04
  3.73917352e-03 -2.81188288e-03 -3.25150858e-03  1.09499833e-03
 -2.66410550e-03  1.97956758e-03 -1.09836343e-03  4.39389888e-03
 -4.48092259e-03 -2.13121632e-04 -3.94674949e-03  5.39925043e-03
 -4.95697604e-03 -1.73150853e-03 -2.49052397e-03  4.13834030e-04
 -4.61066695e-04  4.07063263e-03 -1.30811776e-03 -1.35895098e-03
  1.84292463e-03  4.41303430e-03 -2.05383752e-04 -2.81867920e-03
 -2.78623356e-03  2.53216340e-03  1.36873731e-03 -1.18085567e-03
  4.82008141e-03  4.88094892e-03  3.69256455e-03  7.07486353e-04
 -3.74297291e-04  1.52496796e-03 -3.81484162e-03 -1.89208158e-03
 -4.47771559e-03  1.89361256e-03  1.36175207e-04 -7.47156679e-04
 -3.67982750e-04 -1.17439167e-05 -5.44469629e-04 -3.41740088e-03
 -1.31563528e-03  5.16560534e-03  4.47054720e-03  1.83178543e-03
 -1.21156534e-03  4.21881536e-03 -5.90114360e-05  2.70250859e-03
  1.47756550e-03  1.06501812e-03 -2.95470608e-03  2.83383508e-03]",1
1ihf59h,Smart fabric generates heat from sunlight to keep you warm in freezing temperatures | The fabric changes color as it heats up,c********,2025-02-04 10:59:47,Smart fabric generates heat from sunlight to keep you warm in freezing temperatures The fabric changes color as it heats up,"['smart', ' fabric', ' generates', ' heat', ' sunlight', ' keep', ' warm', ' freezing', ' temperatures', ' changes', ' color', ' heats']",,"[ 4.08488838e-03 -1.42180279e-03 -5.52361785e-03  1.45691785e-03
  5.73300151e-03 -2.90741166e-03  3.01224156e-03 -1.33920612e-03
  1.33006566e-03  2.93920795e-03 -2.43900242e-04  9.14491480e-04
 -3.83719872e-03  3.17662582e-03 -3.90214659e-03  8.99937004e-04
  3.20454664e-03  1.60323957e-03  5.01723494e-04 -6.46880246e-04
  6.62336315e-05  8.53785954e-04  1.59099454e-03 -3.79865814e-05
 -1.19816291e-03  5.41099021e-03 -3.03343893e-03 -3.30848666e-03
 -3.81863047e-03 -9.64830338e-04  1.81794213e-03 -1.62409879e-06
 -4.98459814e-03  3.93311289e-04 -2.51164613e-03  5.24797710e-03
 -4.06930130e-03 -8.26767273e-03 -3.13687953e-03 -2.28755246e-03
  6.50344082e-05 -2.52438546e-03 -1.89343852e-03 -1.76500456e-04
 -3.41179967e-03 -4.32453817e-03 -2.47279531e-03  1.66562363e-03
  4.77946363e-03  3.53566866e-04 -9.46778280e-04  3.71855823e-03
  4.67194850e-03  3.84844118e-03 -4.65148548e-03  4.37012361e-03
  1.54264714e-03  2.02316954e-03 -2.34650658e-03  3.87638854e-03
 -2.45302543e-03 -2.02360563e-03  1.64347375e-03  1.04594859e-03
 -3.79040139e-03  3.19943437e-03  6.08423841e-04  3.05722468e-03
  8.89219635e-04  6.09234069e-03 -4.59990604e-03 -2.05781683e-03
 -1.24863500e-03  3.71208205e-03 -1.35274080e-03  1.92647683e-03
 -8.31586949e-05 -4.56748204e-03 -4.26236074e-03 -1.70571147e-03
  2.91149667e-03 -1.48186006e-03 -1.77361467e-03  2.75412668e-03
 -3.62127641e-04  1.38551835e-03 -4.44040773e-03 -5.98092389e-04
  4.53082286e-03  2.32081604e-03  2.56516365e-03  3.04996292e-03
  1.74954429e-03  2.28905608e-03  3.54348170e-03 -4.02166886e-04
  3.09460633e-03 -3.25831422e-03  1.39164110e-03  3.58922570e-03]",1
1ihge46,US scientists spot new class of quantum particles in world-first breakthrough | This new class of quantum particles could help improve quantum computers.,c********,2025-02-04 12:20:38,US scientists spot new class of quantum particles in worldfirst breakthrough This new class of quantum particles could help improve quantum computers.,"['scientists', ' spot', ' class', ' quantum', ' particles', ' worldfirst', ' breakthrough', ' could', ' help', ' improve', ' computers']",,"[ 1.90117600e-04  4.19832254e-03 -3.95268202e-03 -5.28283766e-04
  4.11033770e-03 -3.40438751e-03  4.14640922e-03 -1.83162326e-03
 -2.32395809e-03  1.82075356e-03 -1.15017861e-03 -2.26917880e-04
  2.07892223e-03  1.59401365e-03 -3.07343411e-03  2.34772079e-03
 -2.27942619e-05 -5.82372211e-03  5.67278871e-03  3.35103786e-03
  4.36666468e-03 -3.56718269e-03 -3.47277010e-03  5.48230624e-03
  4.05267999e-03 -2.17013573e-03 -2.82107922e-03  1.99882523e-03
 -4.79069015e-04 -1.27052644e-03  3.26634687e-03 -2.69545219e-03
 -1.75805565e-03  3.22193629e-03  3.73159256e-03 -3.70347640e-03
 -1.49679126e-03 -6.77571818e-03 -2.07762374e-03  2.63938564e-03
  7.19115604e-03  3.37499427e-03  4.47746337e-04  9.31935792e-04
 -4.48849192e-03  5.31242695e-04 -1.62165985e-03  5.60318236e-04
 -1.31523923e-03 -4.41080658e-03 -4.12584515e-03 -2.50863936e-03
  1.85386662e-03  5.39253582e-04 -4.05670959e-04 -3.66453663e-03
 -3.81615548e-03 -4.65879543e-03 -6.29904447e-03 -4.76934575e-03
 -3.92047875e-03  3.21545964e-03 -5.55396173e-03  1.48813322e-03
  1.91687269e-03  2.74141575e-03 -3.82956048e-03  1.45173061e-03
  2.12956566e-05 -2.91964505e-03 -4.38523898e-03 -3.99218919e-03
 -8.16660060e-04 -4.90030332e-04 -1.99793931e-03  1.17901550e-03
 -2.50952737e-03  7.76463537e-04 -3.71871819e-03  3.45889153e-03
 -5.61209954e-03  5.37380436e-03 -2.74569425e-03  1.57938863e-03
 -9.29866568e-04  2.99196993e-03 -3.38325347e-03  3.00441962e-03
  4.86051338e-03  2.69261957e-03 -2.50689918e-03 -2.36579916e-03
 -9.99822514e-04 -2.71598023e-04 -1.34853844e-03  1.19578931e-03
  1.19940378e-03 -5.68057457e-03  3.46795330e-03 -5.87794348e-04]",1
1ihie3r,How to Grow a Laser on Silicon | Imec researchers overcome material mismatches to make lasers directly on silicon wafers,c********,2025-02-04 14:05:49,How to Grow a Laser on Silicon Imec researchers overcome material mismatches to make lasers directly on silicon wafers,"['grow', ' laser', ' silicon', ' imec', ' researchers', ' overcome', ' material', ' mismatches', ' make', ' lasers', ' directly', ' wafers']",,"[-2.40491398e-04  9.96585935e-04 -3.08734830e-03 -2.88549787e-03
  2.82485085e-03 -4.40976070e-03 -2.28964654e-03  1.44070794e-03
 -3.41575244e-03  1.05141301e-03 -3.87904258e-03 -1.30434020e-03
 -2.61855917e-03 -2.67730420e-03  1.04937295e-03  1.37475855e-03
 -2.27641591e-04 -4.33578622e-03  3.89661966e-03  1.56759820e-03
 -2.30290229e-03  3.64143588e-03  1.82940252e-03 -1.24778098e-03
 -3.74747207e-03  4.43167519e-04 -5.16882027e-03  1.54138403e-03
 -2.61496403e-03 -6.15443522e-03  9.00410487e-06  3.64970556e-03
 -3.79668572e-03  7.48625724e-03  2.25226302e-03 -2.80229771e-03
 -2.95451353e-03  7.37162656e-04 -3.52734420e-03 -1.09406584e-03
  3.94523796e-03  2.02511135e-03 -3.58040561e-03 -4.69318777e-03
 -5.10760490e-03  1.49531139e-03 -3.96138895e-03  4.01770277e-03
  6.04317663e-03 -6.57672412e-04 -1.31793739e-03  3.39283934e-03
 -3.09001212e-03 -1.60231872e-03 -5.37546678e-03 -3.21811181e-03
 -3.06268875e-03 -1.11706741e-03  4.91335522e-04  4.19535674e-03
 -3.76604777e-03  6.78046513e-03 -5.28890174e-03  3.47017194e-03
  1.85370573e-03  7.31445616e-04  2.93659908e-03  2.53969454e-03
  7.60915515e-04  2.93197134e-03 -5.66382660e-03  2.56109331e-03
  1.48377509e-03  9.92613612e-04  2.27935635e-03  3.01171606e-03
 -5.74888662e-04  1.87875633e-03 -5.49708819e-03  1.61975285e-03
  5.45832969e-04 -2.09106860e-04  3.67121119e-03  6.28535030e-03
  3.52761266e-03  3.63794225e-03 -2.85069575e-03 -2.00159173e-03
 -2.39534443e-03 -8.38071108e-04  2.77762394e-03 -5.52064623e-04
  1.12107780e-03  1.14945148e-03  3.72831197e-03 -3.20053543e-03
 -4.35159029e-03 -9.38563899e-04  2.68133171e-03 -4.60033352e-03]",1
